date,portfolio_value,monthly_return,cumulative_return,rolling_60m_cagr,rolling_60m_vol,rolling_60m_sharpe,weight_AGG,weight_SPY,strategy_name,publish_timestamp
2015-06-30,23154.0950506204,-0.0174489771,1.3154095051,0.1296920744,0.0827582666,1.5212926832,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-07-31,23580.1103240071,0.0183991330,1.3580110324,0.1227286343,0.0808371901,1.4783337194,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-08-31,22550.3096727006,-0.0436724272,1.2550309673,0.1189984329,0.0826527422,1.4070323698,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-09-30,22202.4302513964,-0.0154268135,1.2202430251,0.1020368403,0.0797958157,1.2615660218,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-10-30,23528.9661205831,0.0597473274,1.3528966121,0.1089340840,0.0826335394,1.2970220484,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-11-30,23561.7084238117,0.0013915742,1.3561708424,0.1097990363,0.0825421878,1.3078980804,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2015-12-31,23263.1110177919,-0.0126729947,1.3263111018,0.0973177066,0.0814692556,1.1841045983,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-01-29,22538.9545363414,-0.0311289613,1.2538954536,0.0869314750,0.0832385202,1.0455662815,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-02-29,22585.9115621161,0.0020833720,1.2585911562,0.0819875136,0.0828664697,0.9944975501,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-03-31,23708.6558579661,0.0497099394,1.3708655858,0.0926647993,0.0849723261,1.0882310259,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-04-29,23792.2028295158,0.0035239017,1.3792202830,0.0880523768,0.0846264373,1.0419818021,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-05-31,24076.4926084694,0.0119488633,1.4076492608,0.0915434506,0.0844882434,1.0817490649,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-06-30,24274.8439696811,0.0082383827,1.4274843970,0.0962331761,0.0839591036,1.1395025383,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-07-29,24934.2314898417,0.0271634092,1.4934231490,0.1041069766,0.0840322390,1.2244463140,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-08-31,24939.0186737413,0.0001919924,1.4939018674,0.1117965646,0.0818807957,1.3399433117,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-09-30,24943.8893497929,0.0001953034,1.4943889350,0.1224277043,0.0780295201,1.5252082626,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-10-31,24580.0227803510,-0.0145874031,1.4580022780,0.1026976087,0.0726162037,1.3872573868,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-11-30,25024.6862662256,0.0180904424,1.5024686266,0.1075099059,0.0725270486,1.4494295028,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2016-12-30,25398.8758918164,0.0149528199,1.5398875892,0.1082904008,0.0725708551,1.4583898905,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-01-31,25733.2473762041,0.0131648143,1.5733247376,0.1036511971,0.0716465002,1.4172611715,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-02-28,26490.8774929321,0.0294416832,1.6490877493,0.1034579321,0.0715915952,1.4158287430,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-03-31,26509.6554210010,0.0007088451,1.6509655421,0.0990805914,0.0714503281,1.3624011903,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-04-28,26765.9987579752,0.0096698102,1.6765998758,0.1016290712,0.0713061880,1.3977605121,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-05-31,27085.5825891398,0.0119399180,1.7085582589,0.1130226375,0.0680230064,1.6144225960,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-06-30,27204.9761601634,0.0044080119,1.7204976160,0.1077915591,0.0674893814,1.5562445314,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-07-31,27623.6549227474,0.0153897860,1.7623654923,0.1084523281,0.0675358318,1.5641260258,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-08-31,27758.0787364873,0.0048662573,1.7758078736,0.1056779379,0.0674402052,1.5287681124,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-09-29,28101.9988687775,0.0123899113,1.8101998869,0.1043382160,0.0673114753,1.5134013337,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-10-31,28573.7851990830,0.0167883549,1.8573785199,0.1108982228,0.0667006701,1.6162214971,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-11-30,29172.4389267868,0.0209511524,1.9172438927,0.1144526369,0.0668851066,1.6601387128,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2017-12-29,29461.6863778328,0.0099150932,1.9461686378,0.1154254693,0.0668640748,1.6738110894,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2018-01-31,30524.5551736565,0.0360763054,2.0524555174,0.1158796351,0.0670284305,1.6759928815,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2018-02-28,29655.2608864674,-0.0284785243,1.9655260886,0.1070903415,0.0691264689,1.5117614103,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2018-03-29,29145.9620330803,-0.0171739799,1.9145962033,0.0974249346,0.0695774111,1.3753430777,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2018-04-30,29169.1201752844,0.0007945575,1.9169120175,0.0940439387,0.0695442075,1.3312512698,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2018-05-31,29723.3954624545,0.0190021257,1.9723395462,0.0958737631,0.0697170043,1.3522756985,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2018-06-29,29852.1943557346,0.0043332497,1.9852194356,0.0999274166,0.0690242492,1.4190778286,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2018-07-31,30623.7247520950,0.0258450145,2.0623724752,0.0975547531,0.0682539475,1.4024614393,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2018-08-31,31360.1672065649,0.0240481019,2.1360167207,0.1080349944,0.0670991515,1.5682446911,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2018-09-28,31432.3711532264,0.0023024095,2.1432371153,0.1029729982,0.0667228795,1.5075112894,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2018-10-31,29851.1683949873,-0.0503049150,1.9851168395,0.0841789153,0.0706022070,1.1832764264,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2018-11-30,30307.8602825691,0.0152989619,2.0307860283,0.0831789446,0.0704570087,1.1723871249,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2018-12-31,28620.0077445209,-0.0556902573,1.8620007745,0.0673418275,0.0756583319,0.9010149844,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2019-01-31,30302.2552791723,0.0587787239,2.0302255279,0.0839864295,0.0783702014,1.0710086994,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2019-02-28,30979.4970595631,0.0223495504,2.0979497060,0.0817439486,0.0777946797,1.0515758621,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2019-03-29,31569.2864868066,0.0190380569,2.1569286487,0.0846709267,0.0779828431,1.0841112119,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2019-04-30,32453.0849920095,0.0279955173,2.2453084992,0.0890850326,0.0785438152,1.1289869792,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2019-05-31,31190.4275920459,-0.0389071609,2.1190427592,0.0762506549,0.0810071958,0.9497576615,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2019-06-28,32812.5247359349,0.0520062490,2.2812524736,0.0841406339,0.0834720097,1.0121080485,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2019-07-31,33177.6986397980,0.0111291011,2.3177698640,0.0887643237,0.0831220378,1.0675913708,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2019-08-30,33065.8183304464,-0.0033721540,2.3065818330,0.0813904701,0.0825517621,0.9915135062,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2019-09-30,33455.4772376509,0.0117843419,2.3455477238,0.0864380767,0.0821564430,1.0529724886,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2019-10-31,33994.0305231318,0.0160976118,2.3994030523,0.0856740746,0.0820614744,1.0454653352,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2019-11-29,34851.8753723835,0.0252351615,2.4851875372,0.0865304042,0.0822216335,1.0532407513,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2019-12-31,35555.8319079936,0.0201985267,2.5555831908,0.0911756138,0.0823300505,1.1041583178,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2020-01-31,35762.2088427838,0.0058043062,2.5762208843,0.0956539040,0.0817165664,1.1623467680,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2020-02-28,33950.4286548399,-0.0506618648,2.3950428655,0.0765406075,0.0847443177,0.9147382984,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2020-03-31,30929.1653533907,-0.0889904317,2.0929165353,0.0587575694,0.0946529521,0.6517991554,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2020-04-30,33837.9206762348,0.0940457102,2.3837920676,0.0766916205,0.1026660873,0.7726093852,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2020-05-29,35034.7447580123,0.0353693152,2.5034744758,0.0825432381,0.1034684228,0.8201267996,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2020-06-30,35538.9453622293,0.0143914451,2.5538945362,0.0894701729,0.1029120388,0.8864396421,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2020-07-31,37146.1585576944,0.0452239980,2.7146158558,0.0951500192,0.1041758968,0.9271845679,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2020-08-31,38869.2500659053,0.0463868022,2.8869250066,0.1150407268,0.1028589671,1.1141676122,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2020-09-30,37839.1223441194,-0.0265023822,2.7839122344,0.1125207196,0.1035230892,1.0856227040,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2020-10-30,37115.3256327561,-0.0191282637,2.7115325633,0.0954437609,0.1017094108,0.9498815990,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2020-11-30,40075.7938292848,0.0797640367,3.0075793829,0.1120775442,0.1065877500,1.0534643080,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2020-12-31,41125.4176930351,0.0261909687,3.1125417693,0.1206977648,0.1063708283,1.1286852321,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2021-01-29,40740.1893820654,-0.0093671586,3.0740189382,0.1256875301,0.1050968147,1.1837803449,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2021-02-26,41347.6061490146,0.0149095224,3.1347606149,0.1285545330,0.1050477037,1.2087534435,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2021-03-31,42519.4248398525,0.0283406659,3.2519424840,0.1239217862,0.1038567331,1.1814633021,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2021-04-30,44187.6085752776,0.0392334502,3.4187608575,0.1318090674,0.1046131552,1.2411902526,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2021-05-28,44417.7144185582,0.0052074745,3.4417714419,0.1302970585,0.1046418032,1.2279657542,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2021-06-30,45225.3649267504,0.0181830722,3.5225364927,0.1325180345,0.1046885659,1.2464158582,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2021-07-30,46149.7047239562,0.0204385260,3.6149704724,0.1310312068,0.1045188004,1.2355720840,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2021-08-31,47083.3471024269,0.0202307335,3.7083347102,0.1355273361,0.1044908244,1.2742579172,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2021-09-30,45417.7606591263,-0.0353752769,3.5417760659,0.1273332312,0.1064382804,1.1841054154,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2021-10-29,47647.2360899931,0.0490881849,3.7647236090,0.1415398752,0.1071920597,1.2945852720,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2021-11-30,47417.9585643424,-0.0048119795,3.7417958564,0.1363571327,0.1073975835,1.2494580705,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2021-12-31,48902.0188116294,0.0312974302,3.8902018812,0.1399937189,0.1077624166,1.2755625185,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2022-01-31,46803.4035259531,-0.0429146963,3.6803403526,0.1270847360,0.1104658864,1.1428125139,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2022-02-28,45675.4930267111,-0.0240988991,3.5675493027,0.1151091513,0.1111932310,1.0390351992,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2022-03-31,46492.0164954800,0.0178766208,3.6492016495,0.1189092395,0.1111782152,1.0700588765,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2022-04-29,43104.7936018273,-0.0728560116,3.3104793602,0.0999892054,0.1171788934,0.8744072308,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2022-05-31,43271.2587170019,0.0038618701,3.3271258717,0.0982273863,0.1171868894,0.8605609608,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2022-06-30,40571.9400280477,-0.0623813304,3.0571940028,0.0832170445,0.1213815966,0.7207731326,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2022-07-29,43496.1771904874,0.0720753595,3.3496177190,0.0950501016,0.1247513349,0.7921815699,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2022-08-31,41856.8916895138,-0.0376880362,3.1856891690,0.0856141972,0.1264254367,0.7143724550,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2022-09-30,38627.7486929108,-0.0771472239,2.8627748693,0.0656937949,0.1319455441,0.5487674713,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2022-10-31,40677.2368833927,0.0530574072,3.0677236883,0.0731902880,0.1335341928,0.5965605613,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2022-11-30,42724.9080121559,0.0503394843,3.2724908012,0.0792987632,0.1348154958,0.6344886313,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2022-12-30,40889.8194040052,-0.0429512594,3.0889819404,0.0677547647,0.1366537853,0.5485806977,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2023-01-31,43098.3537058301,0.0540118380,3.3098353706,0.0714262131,0.1376815952,0.5705391145,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2023-02-28,41995.1731582570,-0.0255968141,3.1995173158,0.0720610695,0.1375384526,0.5753233074,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2023-03-31,43417.8850000740,0.0338779849,3.3417885000,0.0829740589,0.1376390113,0.6490853835,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2023-04-28,43978.3704805206,0.0129090922,3.3978370481,0.0855833175,0.1376265854,0.6667489213,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2023-05-31,43969.5109112866,-0.0002014529,3.3969510911,0.0814604538,0.1375722699,0.6390943589,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2023-06-30,45915.3855675489,0.0442550899,3.5915385568,0.0899244498,0.1385505922,0.6922094535,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2023-07-31,46965.3418122690,0.0228671987,3.6965341812,0.0892909488,0.1384789321,0.6882669084,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2023-08-31,46342.1036615638,-0.0132701717,3.6342103662,0.0812334550,0.1386017960,0.6338071681,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2023-09-29,44443.3278521135,-0.0409730172,3.4443327852,0.0717312281,0.1402617119,0.5645997428,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2023-10-31,43558.5510160217,-0.0199079790,3.3558551016,0.0785056336,0.1383998918,0.6161212451,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2023-11-30,46943.8942632480,0.0777193724,3.6943894263,0.0914523179,0.1419218935,0.6887957409,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2023-12-29,48964.9127033849,0.0430517849,3.8964912703,0.1133790562,0.1397417188,0.8408627375,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2024-01-31,49488.5948405953,0.0106950489,3.9488594841,0.1030775200,0.1379565198,0.7820353059,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2024-02-29,51077.5245646404,0.0321069881,4.1077524565,0.1051751106,0.1382174604,0.7946778677,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2024-03-28,52385.0552384508,0.0255989437,4.2385055238,0.1065945526,0.1383439788,0.8034360081,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2024-04-30,50517.0839866431,-0.0356584763,4.0517083987,0.0925377636,0.1395147555,0.7054431989,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2024-05-31,52558.7010039866,0.0404143877,4.2558701004,0.1100042941,0.1385738698,0.8247156934,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2024-06-28,53996.3239181053,0.0273527101,4.3996323918,0.1047522867,0.1374708615,0.7954655707,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2024-07-31,54845.8903739994,0.0157337832,4.4845890374,0.1057566672,0.1375000187,0.8019946091,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2024-08-30,55983.4122784239,0.0207403307,4.5983412278,0.1110561768,0.1374748221,0.8372207282,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2024-09-30,57030.3951409880,0.0187016622,4.7030395141,0.1125712426,0.1375320586,0.8469315150,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2024-10-31,56243.2204805880,-0.0138027215,4.6243220481,0.1059449352,0.1378990257,0.8013121744,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2024-11-29,58778.4653326753,0.0450764524,4.8778465333,0.1101928297,0.1386514681,0.8255839471,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2024-12-31,57489.9015555971,-0.0219223787,4.7489901556,0.1008702719,0.1392710479,0.7614234746,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2025-01-31,58659.6762220997,0.0203474808,4.8659676222,0.1040355688,0.1393584746,0.7818173991,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2025-02-28,58532.1391174810,-0.0021741870,4.8532139117,0.1150897579,0.1367942632,0.8673639732,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2025-03-31,56244.5665363008,-0.0390823335,4.6244566536,0.1270481611,0.1311619353,0.9807116299,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2025-04-30,55975.9468950220,-0.0047759216,4.5975946895,0.1059094170,0.1257258533,0.8659134627,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2025-05-30,58336.4902624005,0.0421706733,4.8336490262,0.1073585617,0.1260515632,0.8744673825,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2025-06-30,60689.5764601067,0.0403364376,5.0689576460,0.1129660433,0.1268012870,0.9102193031,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2025-07-31,61619.9619330504,0.0153302351,5.1619961933,0.1065256956,0.1257947520,0.8699745001,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2025-08-29,62725.0990257193,0.0179347253,5.2725099026,0.1004416992,0.1247193100,0.8318504256,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2025-09-30,64501.1328661767,0.0283145642,5.4501132866,0.1125646520,0.1239844355,0.9252064578,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2025-10-31,65696.5045525866,0.0185325689,5.5696504553,0.1209798281,0.1233544676,0.9909926190,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2025-11-28,65905.5577585116,0.0031821055,5.5905557759,0.1046074837,0.1192552706,0.8966226827,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2025-12-31,65887.1902424133,-0.0002786945,5.5887190242,0.0988492930,0.1190625244,0.8536107270,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2026-01-30,66616.3872630140,0.0110673565,5.6616387263,0.1033456994,0.1187902975,0.8899712620,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
2026-02-20,66664.4821954271,0.0007219685,5.6664482195,0.1002435414,0.1188115756,0.8659294327,0.3000000000,0.7000000000,beta_70_30,2026-02-22T01:25:19+00:00
